App,Date,Month,CW,Platform,Campaign name,Source,Cost Net EUR,CPC Net EUR,Cost Gross EUR,EUR/USD,Cost Net USD,CPC Net USD,Cost Gross USD,Impressions,Clicks,Installs,CR %,02_Reopenings,03_Reopeners,04_Search,05_Favorite,06_DetailPage,07_ListPage,08_Email,09_Call,c_1eug9m,c_20gv5l,c_2gdlep,c_3mcwle,c_3mn473,c_3wmgwg,c_cxohyw,c_m8n2gh,c_ngwhy6,c_ptqr8d,c_qkf8fk,c_rf7rq2,c_siuh6e,c_wzuz9r,c_xb349m,c_xwzmca
Autoscout RM,2014-01-28,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-29,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3608,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-30,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-31,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-01,2,5,iPhone,Browsers,Trademob DSP,84.48,0.33,96.39168000000001,1.3516,114.183168,0.446028,130.282994688,53590,256,0,0.0,1474,141,2155,244,6193,4471,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-02,2,5,iPhone,Browsers,Trademob DSP,108.57000000000001,0.33,123.87837,1.3516,146.743212,0.446028,167.434004892,60212,329,0,0.0,1350,167,1573,193,5089,3621,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-03,2,6,iPhone,Browsers,Trademob DSP,80.19,0.33,91.49679,1.3498,108.24046200000001,0.44543400000000005,123.50236714200001,56682,243,1,0.411522633744856,1519,115,1803,96,5234,3392,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-04,2,6,iPhone,Browsers,Trademob DSP,75.57000000000001,0.33,86.22537000000001,1.3519,102.16308300000001,0.44612700000000005,116.56807770300003,51521,229,0,0.0,1069,100,1210,90,3516,2303,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-05,2,6,iPhone,Browsers,Trademob DSP,300.96000000000004,0.33,343.39536000000004,1.3543,407.59012800000005,0.44691900000000007,465.06033604800007,93945,912,2,0.21929824561403508,3803,430,5051,285,11985,8971,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-06,2,6,iPhone,Browsers,Trademob DSP,213.84,0.33,243.99144,1.3495,288.57707999999997,0.445335,329.26644828,100137,648,0,0.0,2309,265,2795,206,7959,5448,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-07,2,6,iPhone,Browsers,Trademob DSP,364.65000000000003,0.33,416.06565000000006,1.3574,494.97591,0.447942,564.76751331,200745,1105,3,0.27149321266968324,4310,529,5360,941,14071,10375,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-08,2,6,iPhone,Browsers,Trademob DSP,455.40000000000003,0.33,519.6114,1.3574,618.1599600000001,0.447942,705.32051436,197943,1380,3,0.21739130434782608,4579,664,5838,351,14036,10667,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-09,2,6,iPhone,Browsers,Trademob DSP,519.75,0.33,593.03475,1.3574,705.50865,0.447942,804.98536965,211828,1575,5,0.31746031746031744,5095,731,6310,456,17003,12158,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-10,2,7,iPhone,Browsers,Trademob DSP,423.06,0.33,482.71146,1.3638,576.9692279999999,0.450054,658.321889148,208870,1282,4,0.31201248049922,4522,606,5677,257,13687,11168,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-11,2,7,iPhone,Browsers,Trademob DSP,103.62,0.33,118.23042000000001,1.3676,141.710712,0.451308,161.691922392,45402,314,0,0.0,691,135,899,29,1881,1721,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-12,2,7,iPhone,Browsers,Trademob DSP,289.41,0.33,330.21681,1.3573,392.816193,0.447909,448.203276213,167389,877,0,0.0,1673,349,2059,139,5153,3863,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-13,2,7,iPhone,Browsers,Trademob DSP,676.83,0.33,772.2630300000001,1.3675,925.565025,0.451275,1056.069693525,202760,2051,5,0.24378352023403219,4089,829,4868,295,11552,8811,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-14,2,7,iPhone,Browsers,Trademob DSP,591.69,0.33,675.1182900000001,1.3707,811.0294830000001,0.45233100000000004,925.3846401030002,178016,1793,5,0.2788622420524261,3148,656,3840,399,10725,7431,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-15,2,7,iPhone,Browsers,Trademob DSP,504.57000000000005,0.33,575.71437,1.3707,691.6140990000001,0.45233100000000004,789.131686959,155161,1529,2,0.13080444735120994,2545,556,2984,245,7611,5330,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-16,2,7,iPhone,Browsers,Trademob DSP,483.12,0.33,551.23992,1.3707,662.212584,0.45233100000000004,755.584558344,158836,1464,4,0.273224043715847,2085,485,2688,171,6660,4908,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-17,2,8,iPhone,Browsers,Trademob DSP,104.28,0.33,118.98348,1.3699,142.853172,0.452067,162.995469252,34762,316,9,2.848101265822785,481,101,628,33,1717,1147,0,1,0,470,0,0,0,0,0,0,0,0,0,0,0,0,123,0
Autoscout RM,2014-02-18,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3731,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-19,2,8,iPhone,Browsers,Trademob DSP,377.52000000000004,0.33,430.75032000000004,1.3745,518.90124,0.453585,592.0663148400001,102701,1144,437,38.1993006993007,1641,370,851,68,2278,1758,1,1,3,4529,2,2,188,0,0,204,4,1,0,5,1,9,2142,3
Autoscout RM,2014-02-20,2,8,iPhone,Browsers,Trademob DSP,98.34,0.33,112.20594,1.3706,134.784804,0.45229800000000003,153.789461364,47970,298,90,30.201342281879196,556,105,267,4,711,435,0,0,0,1358,23,0,6,0,0,49,0,0,0,0,1,0,505,0
Autoscout RM,2014-02-21,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-22,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-23,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-24,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3735,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-25,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3754,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-26,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3726,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-27,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3656,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-28,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3813,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-01,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3791,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-02,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-03,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-04,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-05,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-06,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3602,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-07,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3641,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-08,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3594,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-09,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3612,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-10,1,2,iPhone,Browsers,Trademob DSP,122.43,0.33,139.69263,1.3587,166.345641,0.448371,189.800376381,101354,371,0,0.0,3770,239,5216,389,12434,9673,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-11,1,2,iPhone,Browsers,Trademob DSP,210.21,0.33,239.84961,1.3587,285.612327,0.448371,325.883665107,172066,637,2,0.3139717425431711,7051,387,9604,727,24894,17351,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-12,1,2,iPhone,Browsers,Trademob DSP,252.12,0.33,287.66892,1.3587,342.555444,0.448371,390.855761604,192391,764,1,0.13089005235602094,7077,427,9114,629,24639,17869,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-13,1,3,iPhone,Browsers,Trademob DSP,222.75,0.33,254.15775,1.3654,304.14285,0.450582,347.02699185,194309,675,0,0.0,5040,350,7047,453,16650,12853,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-14,1,3,iPhone,Browsers,Trademob DSP,239.25,0.33,272.98425000000003,1.3667,326.982975,0.45101100000000005,373.08757447500005,214281,725,0,0.0,6641,382,9006,366,22412,16653,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-15,1,3,iPhone,Browsers,Trademob DSP,197.67000000000002,0.33,225.54147000000003,1.3606,268.94980200000003,0.448998,306.87172408200007,188716,599,0,0.0,4085,320,5358,397,13356,9655,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-16,1,3,iPhone,Browsers,Trademob DSP,145.20000000000002,0.33,165.6732,1.3597,197.42844000000002,0.448701,225.26585004,137490,440,2,0.45454545454545453,4553,241,5450,190,13597,9779,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-17,1,3,iPhone,Browsers,Trademob DSP,120.45,0.33,137.43345,1.3584,163.61928,0.44827200000000006,186.68959848,105321,365,0,0.0,2820,197,3865,294,9947,7264,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-18,1,3,iPhone,Browsers,Trademob DSP,101.31,0.33,115.59471,1.3584,137.619504,0.44827200000000006,157.023854064,89114,307,1,0.32573289902280134,1708,163,2564,85,6478,4513,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-19,1,3,iPhone,Browsers,Trademob DSP,122.10000000000001,0.33,139.3161,1.3584,165.86064000000002,0.44827200000000006,189.24699024,92254,370,0,0.0,3311,218,4579,170,12158,8379,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-20,1,4,iPhone,Browsers,Trademob DSP,105.60000000000001,0.33,120.48960000000001,1.3566,143.25696000000002,0.447678,163.45619136000002,93116,320,1,0.3125,2623,170,3584,316,8886,6880,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-21,1,4,iPhone,Browsers,Trademob DSP,128.04,0.33,146.09364,1.3526,173.186904,0.44635800000000003,197.60625746399998,111220,388,1,0.25773195876288657,3483,224,4238,194,10749,8082,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-22,1,4,iPhone,Browsers,Trademob DSP,164.01000000000002,0.33,187.13541000000004,1.3566,222.49596600000004,0.447678,253.86789720600007,114471,497,0,0.0,3487,276,5202,282,11325,8775,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-23,1,4,iPhone,Browsers,Trademob DSP,187.11,0.33,213.49251,1.3639,255.199329,0.45008699999999996,291.182434389,117588,567,0,0.0,4322,309,6024,413,14826,10580,33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-24,1,4,iPhone,Browsers,Trademob DSP,81.84,0.33,93.37944,1.3687,112.014408,0.45167100000000004,127.80843952800001,78879,248,0,0.0,1560,123,1944,167,5691,3786,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-25,1,4,iPhone,Browsers,Trademob DSP,111.54,0.33,127.26714000000001,1.3687,152.66479800000002,0.45167100000000004,174.19053451800002,73734,338,0,0.0,2573,152,2836,202,8105,6581,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-26,1,4,iPhone,Browsers,Trademob DSP,116.16000000000001,0.33,132.53856000000002,1.3687,158.98819200000003,0.45167100000000004,181.40552707200004,64640,352,1,0.2840909090909091,2098,181,2898,210,7787,5539,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-27,1,5,iPhone,Browsers,Trademob DSP,43.230000000000004,0.33,49.325430000000004,1.3658,59.043534,0.450714,67.368672294,37603,131,0,0.0,743,67,1114,96,2753,1931,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-28,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-29,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3608,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-30,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-31,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-01,2,5,iPhone,Browsers,Trademob DSP,83.82000000000001,0.33,95.63862,1.3516,113.291112,0.446028,129.265158792,61171,254,1,0.39370078740157477,1308,129,1780,94,4374,3303,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-02,2,5,iPhone,Browsers,Trademob DSP,81.84,0.33,93.37944,1.3516,110.614944,0.446028,126.211651104,66146,248,1,0.4032258064516129,1240,120,1972,83,4284,3595,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-03,2,6,iPhone,Browsers,Trademob DSP,74.25,0.33,84.71925,1.3498,100.22265,0.44543400000000005,114.35404365000001,66573,225,0,0.0,961,91,1755,178,3284,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-04,2,6,iPhone,Browsers,Trademob DSP,70.62,0.33,80.57742,1.3519,95.47117800000001,0.44612700000000005,108.93261409800002,63615,214,1,0.46728971962616817,646,92,1075,86,2147,1859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-05,2,6,iPhone,Browsers,Trademob DSP,302.94,0.33,345.65454,1.3543,410.27164200000004,0.44691900000000007,468.119943522,101310,918,2,0.2178649237472767,3432,456,4740,507,11286,8368,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-06,2,6,iPhone,Browsers,Trademob DSP,215.82000000000002,0.33,246.25062000000003,1.3495,291.24909,0.445335,332.31521169,106305,654,1,0.1529051987767584,2571,303,3251,258,8993,5924,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-07,2,6,iPhone,Browsers,Trademob DSP,148.5,0.33,169.4385,1.3574,201.57389999999998,0.447942,229.9958199,60170,450,0,0.0,1366,186,1850,159,4835,3151,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-08,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-09,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-10,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3638,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-11,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3676,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-12,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3573,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-13,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3675,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-14,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-15,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-16,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-17,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3699,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-18,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3731,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-19,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3745,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-20,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3706,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-21,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-22,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-23,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-24,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3735,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-25,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3754,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-26,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3726,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-27,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3656,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-28,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3813,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-01,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3791,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-02,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-03,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-04,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-05,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-06,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3602,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-07,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3641,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-08,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3594,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-09,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3612,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-10,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3587,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-11,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3587,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-12,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3587,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-13,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3654,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
